order_id,date,customer_id,product_category,product_name,quantity,unit_price,revenue,region,salesperson
ORD-005277,2025-03-26,C-00138,Electronics,4K Monitor,1,324.93,324.93,North,Carol Williams
ORD-005278,2024-10-08,C-00132,Home & Garden,LED Desk Lamp,2,35.44,70.88,West,Bob Martinez
ORD-005279,2024-03-18,C-00044,Electronics,Portable Power Bank,4,40.66,162.64,East,Grace Liu
ORD-005280,2025-12-28,C-00123,Clothing,Running Shoes,1,108.51,108.51,East,David Kim
ORD-005281,2024-06-06,C-00136,Sports & Outdoors,Hiking Backpack,9,88.73,798.57,North,Frank Davis
ORD-005282,2023-05-23,C-00367,Books & Media,Paperback Novel,3,16.27,48.81,East,Alice Chen
ORD-005283,2023-07-11,C-00373,Books & Media,Educational DVD Set,1,34.24,34.24,East,David Kim
ORD-005284,2024-01-13,C-00126,Home & Garden,Coffee Maker,1,79.98,79.98,South,James Wilson
ORD-005285,2024-08-03,C-00439,Home & Garden,Throw Blanket,2,36.97,73.94,North,Frank Davis
ORD-005286,2024-06-18,C-00787,Books & Media,Cookbook,2,29.87,59.74,East,Alice Chen
ORD-005287,2025-10-29,C-00576,Electronics,Wireless Headphones,1,78.65,78.65,North,Carol Williams
ORD-005288,2023-04-03,C-00744,Electronics,USB-C Charging Cable,3,13.16,39.48,West,Henry Foster
ORD-005289,2024-06-12,C-00051,Sports & Outdoors,Fishing Rod,1,48.45,48.45,South,Irene Okafor
ORD-005290,2024-02-09,C-00137,Home & Garden,Throw Blanket,1,47.13,47.13,North,Frank Davis
ORD-005291,2025-04-19,C-00158,Sports & Outdoors,Water Bottle,1,25.67,25.67,South,James Wilson
ORD-005292,2025-06-07,C-00056,Clothing,Wool Sweater,1,48.65,48.65,East,Grace Liu
ORD-005293,2024-02-26,C-00593,Clothing,Winter Jacket,1,62.89,62.89,North,Carol Williams
ORD-005294,2024-04-16,C-00744,Office Supplies,Filing Cabinet,5,82.12,410.6,East,Grace Liu
ORD-005295,2025-06-11,C-00428,Home & Garden,LED Desk Lamp,2,27.44,54.88,East,David Kim
ORD-005296,2024-06-30,C-00443,Sports & Outdoors,Fishing Rod,2,57.31,114.62,North,Carol Williams
ORD-005297,2024-09-22,C-00326,Electronics,Portable Power Bank,3,23.27,69.81,East,David Kim
ORD-005298,2025-11-03,C-00640,Electronics,USB-C Charging Cable,1,13.01,13.01,West,Eva Thompson
ORD-005299,2025-02-16,C-00638,Electronics,Wireless Headphones,4,88.83,355.32,South,James Wilson
ORD-005300,2023-12-30,C-00080,Home & Garden,Scented Candle Pack,1,16.23,16.23,West,Henry Foster
ORD-005301,2023-04-29,C-00474,Office Supplies,Whiteboard,4,33.26,133.04,East,Grace Liu
ORD-005302,2024-06-29,C-00377,Office Supplies,Whiteboard,1,39.5,39.5,North,Carol Williams
ORD-005303,2024-06-05,C-00333,Sports & Outdoors,Hiking Backpack,1,50.92,50.92,South,Irene Okafor
ORD-005304,2024-09-25,C-00175,Office Supplies,Whiteboard,5,53.32,266.6,North,Carol Williams
ORD-005305,2025-08-20,C-00657,Sports & Outdoors,Water Bottle,1,14.63,14.63,West,Bob Martinez
ORD-005306,2025-08-15,C-00441,Clothing,Cotton T-Shirt,1,21.05,21.05,East,Grace Liu
ORD-005307,2025-06-01,C-00126,Electronics,Wireless Headphones,1,53.97,53.97,East,Alice Chen
ORD-005308,2025-02-18,C-00694,Sports & Outdoors,Resistance Bands,2,23.81,47.62,North,Carol Williams
ORD-005309,2025-05-20,C-00219,Electronics,USB-C Charging Cable,1,,10.98,East,David Kim
ORD-005310,2024-05-30,C-00278,Home & Garden,Coffee Maker,3,52.8,158.4,South,Irene Okafor
ORD-005311,2025-07-26,C-00485,Books & Media,Paperback Novel,1,11.47,11.47,West,Eva Thompson
ORD-005312,2025-05-15,C-00595,Electronics,Bluetooth Speaker,2,64.32,128.64,West,Eva Thompson
ORD-005313,2023-04-16,C-00141,Electronics,Mechanical Keyboard,2,105.29,210.58,North,Carol Williams
ORD-005314,2023-08-02,C-00607,Clothing,Denim Jeans,2,64.36,128.72,North,Carol Williams
ORD-005315,2025-04-29,C-00706,Home & Garden,Yoga Mat,1,26.84,26.84,North,Carol Williams
ORD-005316,2023-07-16,C-00110,Clothing,Cotton T-Shirt,10,17.66,176.6,South,Irene Okafor
ORD-005317,2023-01-19,C-00052,Home & Garden,LED Desk Lamp,1,49.2,49.2,South,Irene Okafor
ORD-005318,2024-10-03,C-00615,Clothing,Denim Jeans,3,47.16,141.48,South,James Wilson
ORD-005319,2025-11-01,C-00613,Home & Garden,LED Desk Lamp,2,30.64,61.28,South,Irene Okafor
ORD-005320,2023-11-26,C-00654,Clothing,Winter Jacket,2,116.41,232.82,North,Carol Williams
ORD-005321,2025-05-15,C-00713,Office Supplies,Whiteboard,1,58.93,58.93,North,Frank Davis
ORD-005322,2025-02-12,C-00319,Home & Garden,Stainless Steel Cookware Set,1,116.91,116.91,East,Alice Chen
ORD-005323,2024-01-27,C-00199,Books & Media,Paperback Novel,9,15.16,136.44,East,Alice Chen
ORD-005324,2024-09-28,C-00796,Sports & Outdoors,Hiking Backpack,2,107.99,215.98,East,Alice Chen
ORD-005325,2023-11-03,C-00729,Home & Garden,Throw Blanket,2,45.42,90.84,East,David Kim
ORD-005326,2025-06-13,C-00046,Clothing,Denim Jeans,3,34.73,104.19,West,Eva Thompson
ORD-005327,2024-10-13,C-00505,Home & Garden,Throw Blanket,1,43.61,43.61,East,Alice Chen
ORD-005328,2025-04-20,C-00540,Sports & Outdoors,Camping Tent,4,146.41,585.64,South,James Wilson
ORD-005329,2025-10-22,C-00514,Home & Garden,Stainless Steel Cookware Set,1,91.45,91.45,South,James Wilson
ORD-005330,2024-06-03,C-00017,Electronics,Mechanical Keyboard,2,126.94,253.88,East,Grace Liu
ORD-005331,2024-09-27,C-00315,Electronics,USB-C Charging Cable,1,13.48,13.48,East,David Kim
ORD-005332,2025-01-09,C-00436,Clothing,Winter Jacket,2,133.31,266.62,South,Irene Okafor
ORD-005333,2024-04-13,C-00388,Electronics,Mechanical Keyboard,2,68.36,136.72,South,Irene Okafor
ORD-005334,2023-07-31,C-00077,Office Supplies,Filing Cabinet,1,126.9,126.9,South,Irene Okafor
ORD-005335,2025-10-28,C-00371,Electronics,Mechanical Keyboard,1,77.15,77.15,South,James Wilson
ORD-005336,2025-03-14,C-00165,Clothing,Baseball Cap,1,18.92,18.92,South,Irene Okafor
ORD-005337,2024-04-21,C-00609,Sports & Outdoors,Water Bottle,1,17.4,17.4,West,Henry Foster
ORD-005338,2025-05-23,C-00617,Books & Media,Cookbook,2,26.2,52.4,East,Grace Liu
ORD-005339,2024-04-04,C-00024,Home & Garden,Stainless Steel Cookware Set,3,91.49,274.47,North,Frank Davis
ORD-005340,2023-09-10,C-00712,Electronics,Mechanical Keyboard,2,91.97,183.94,West,Eva Thompson
ORD-005341,2025-01-21,C-00035,Clothing,Cotton T-Shirt,1,17.63,17.63,South,James Wilson
ORD-005342,2025-09-07,C-00514,Home & Garden,Plant Pot Set,7,27.24,190.68,West,Bob Martinez
ORD-005343,2025-05-03,C-00461,Clothing,Running Shoes,3,67.63,202.89,North,Carol Williams
ORD-005344,2023-08-24,C-00138,Clothing,Running Shoes,1,64.14,64.14,East,David Kim
ORD-005345,2024-04-22,C-00574,Electronics,Wireless Headphones,3,63.71,191.13,West,Henry Foster
ORD-005346,2024-11-09,C-00709,Office Supplies,Ballpoint Pen Pack,1,6.74,6.74,West,Eva Thompson
ORD-005347,2025-11-09,C-00571,Electronics,Smart Watch,4,170.71,682.84,South,James Wilson
ORD-005348,2023-08-04,C-00265,Home & Garden,Yoga Mat,2,22.14,44.28,East,Alice Chen
ORD-005349,2025-05-04,C-00333,Office Supplies,Printer Paper (Ream),2,11.39,22.78,South,Irene Okafor
ORD-005350,2023-05-15,C-00188,Sports & Outdoors,Camping Tent,1,107.43,107.43,South,James Wilson
ORD-005351,2025-06-23,C-00063,Clothing,Winter Jacket,3,122.62,367.86,North,Frank Davis
ORD-005352,2024-02-14,C-00279,Electronics,Wireless Headphones,4,66.86,267.44,North,Carol Williams
ORD-005353,2023-03-27,C-00542,Office Supplies,Ergonomic Office Chair,1,212.53,212.53,North,Carol Williams
ORD-005354,2024-07-09,C-00171,Electronics,Mechanical Keyboard,1,103.59,103.59,East,Alice Chen
ORD-005355,2024-01-13,C-00503,Sports & Outdoors,Hiking Backpack,4,73.93,295.72,East,Alice Chen
ORD-005356,2025-12-10,C-00533,Office Supplies,Whiteboard,3,53.55,160.65,South,Irene Okafor
ORD-005357,2023-08-30,C-00299,Electronics,Smart Watch,4,216.21,864.84,North,Carol Williams
ORD-005358,2025-07-08,C-00201,Sports & Outdoors,Camping Tent,2,188.56,377.12,East,Alice Chen
ORD-005359,2023-09-23,C-00135,Office Supplies,Ergonomic Office Chair,2,248.94,497.88,North,Frank Davis
ORD-005360,2024-12-12,C-00272,Sports & Outdoors,Dumbbell Set,1,63.86,63.86,West,Eva Thompson
ORD-005361,2023-03-11,C-00535,Home & Garden,Throw Blanket,1,39.6,39.6,East,Grace Liu
ORD-005362,2023-02-26,C-00442,Office Supplies,Filing Cabinet,2,81.32,162.64,West,Henry Foster
ORD-005363,2023-02-08,C-00087,Home & Garden,Stainless Steel Cookware Set,5,129.62,648.1,West,Eva Thompson
ORD-005364,2025-03-11,C-00031,Books & Media,Educational DVD Set,1,29.1,29.1,East,Alice Chen
ORD-005365,2025-11-07,C-00121,Sports & Outdoors,Hiking Backpack,11,114.43,1258.73,West,Bob Martinez
ORD-005366,2025-01-01,C-00069,Electronics,Bluetooth Speaker,7,56.87,398.09,North,Carol Williams
ORD-005367,2025-04-04,C-00646,Electronics,Wireless Mouse,3,28.85,86.55,East,David Kim
ORD-005368,2025-01-25,C-00496,Electronics,4K Monitor,6,349.04,2094.24,West,Bob Martinez
ORD-005369,2023-12-18,C-00146,Electronics,Bluetooth Speaker,2,70.12,140.24,East,David Kim
ORD-005370,2023-10-10,C-00333,Electronics,Bluetooth Speaker,2,35.6,71.2,East,David Kim
ORD-005371,2023-04-20,C-00481,Home & Garden,Scented Candle Pack,2,20.39,40.78,East,Grace Liu
ORD-005372,2025-10-13,C-00263,Electronics,Wireless Headphones,5,65.71,328.55,East,David Kim
ORD-005373,2024-06-27,C-00293,Office Supplies,Whiteboard,8,54.72,437.76,East,David Kim
ORD-005374,2023-01-25,C-00429,Books & Media,Paperback Novel,4,12.97,51.88,South,Irene Okafor
ORD-005375,2025-04-22,C-00086,Home & Garden,Coffee Maker,1,86.13,86.13,West,Henry Foster
ORD-005376,2025-03-01,C-00016,Home & Garden,LED Desk Lamp,2,45.7,91.4,East,David Kim
ORD-005377,2025-01-07,C-00728,Clothing,Cotton T-Shirt,2,27.5,55.0,East,Grace Liu
ORD-005378,2023-02-26,C-00628,Home & Garden,Plant Pot Set,2,26.38,52.76,West,Bob Martinez
ORD-005379,2023-06-29,C-00118,Sports & Outdoors,Resistance Bands,2,22.89,45.78,North,Carol Williams
ORD-005380,2023-08-20,C-00270,Books & Media,Art Supply Kit,1,56.27,56.27,West,Eva Thompson
ORD-005381,2023-12-09,C-00395,Electronics,Wireless Mouse,4,24.49,97.96,East,Grace Liu
ORD-005382,2024-04-21,C-00162,Sports & Outdoors,Dumbbell Set,9,59.17,532.53,West,Henry Foster
ORD-005383,2024-07-29,C-00700,Books & Media,Educational DVD Set,1,23.69,23.69,West,Bob Martinez
ORD-005384,2024-03-30,C-00104,Home & Garden,Stainless Steel Cookware Set,3,133.11,399.33,East,David Kim
ORD-005385,2023-10-16,C-00653,Electronics,Wireless Headphones,2,72.86,145.72,North,Frank Davis
ORD-005386,2023-09-15,C-00167,Home & Garden,Throw Blanket,5,47.25,236.25,West,Eva Thompson
ORD-005387,2024-06-13,C-00300,Home & Garden,LED Desk Lamp,3,45.44,136.32,East,Alice Chen
ORD-005388,2024-11-17,C-00028,Home & Garden,,3,18.77,56.31,North,Carol Williams
ORD-005389,2025-07-17,C-00424,Home & Garden,Coffee Maker,7,71.97,503.79,North,Frank Davis
ORD-005390,2023-08-17,C-00784,Electronics,Smart Watch,3,283.4,850.2,North,Carol Williams
ORD-005391,2024-08-18,C-00562,Electronics,Mechanical Keyboard,2,84.17,168.34,West,Bob Martinez
ORD-005392,2024-03-10,C-00156,Electronics,Portable Power Bank,1,39.63,39.63,West,Eva Thompson
ORD-005393,2025-05-31,C-00324,Clothing,Cotton T-Shirt,6,34.44,206.64,West,Henry Foster
ORD-005394,2025-10-17,C-00348,Clothing,Denim Jeans,2,68.72,137.44,North,Carol Williams
ORD-005395,2024-02-06,C-00121,Clothing,Wool Sweater,3,43.9,131.7,North,Carol Williams
ORD-005396,2024-09-13,C-00652,Electronics,Smart Watch,2,229.61,459.22,East,Alice Chen
ORD-005397,2023-03-29,C-00528,Books & Media,Board Game,2,33.5,67.0,North,Frank Davis
ORD-005398,2024-08-06,C-00561,Books & Media,Art Supply Kit,2,50.88,101.76,North,Carol Williams
ORD-005399,2023-11-05,C-00164,Clothing,Running Shoes,1,117.39,117.39,West,Henry Foster
ORD-005400,2025-06-24,C-00062,Clothing,Wool Sweater,4,45.72,182.88,South,James Wilson
ORD-005401,2023-12-09,C-00340,Office Supplies,Whiteboard,1,45.8,45.8,South,James Wilson
ORD-005402,2024-03-11,C-00666,Sports & Outdoors,Dumbbell Set,1,93.02,93.02,East,Alice Chen
ORD-005403,2023-06-26,C-00312,Clothing,Wool Sweater,1,44.37,44.37,South,Irene Okafor
ORD-005404,2023-05-19,C-00376,Sports & Outdoors,,4,30.31,121.24,West,Eva Thompson
ORD-005405,2023-07-13,C-00346,Clothing,Running Shoes,1,84.9,84.9,North,Frank Davis
ORD-005406,2025-07-31,C-00150,Sports & Outdoors,Water Bottle,2,29.68,59.36,South,Irene Okafor
ORD-005407,2024-06-08,C-00585,Office Supplies,Whiteboard,2,34.62,69.24,West,Bob Martinez
ORD-005408,2025-12-01,C-00581,Clothing,Running Shoes,1,60.06,60.06,West,Henry Foster
ORD-005409,2025-07-03,C-00177,Office Supplies,Ergonomic Office Chair,5,151.79,758.95,South,James Wilson
ORD-005410,2023-07-29,C-00354,Clothing,Cotton T-Shirt,4,24.28,97.12,East,Grace Liu
ORD-005411,2025-01-10,C-00514,Home & Garden,Coffee Maker,3,77.36,232.08,East,David Kim
ORD-005412,2025-05-11,C-00309,Home & Garden,Yoga Mat,1,21.89,21.89,West,Bob Martinez
ORD-005413,2025-08-11,C-00119,Books & Media,Educational DVD Set,1,28.5,28.5,South,Irene Okafor
ORD-005414,2025-04-12,C-00519,Electronics,USB-C Charging Cable,1,14.09,14.09,South,Irene Okafor
ORD-005415,2023-05-20,C-00767,Sports & Outdoors,Resistance Bands,2,11.63,23.26,East,Grace Liu
ORD-005416,2025-03-02,C-00478,Books & Media,Paperback Novel,2,13.11,26.22,South,Irene Okafor
ORD-005417,2024-06-29,C-00414,Home & Garden,Plant Pot Set,1,12.91,12.91,East,Grace Liu
ORD-005418,2025-10-13,C-00587,Electronics,Bluetooth Speaker,2,32.43,64.86,South,Irene Okafor
ORD-005419,2023-02-26,C-00351,Clothing,Denim Jeans,1,66.86,66.86,North,Carol Williams
ORD-005420,2023-04-22,C-00506,Sports & Outdoors,Resistance Bands,1,16.11,16.11,East,Grace Liu
ORD-005421,2023-01-05,C-00195,Office Supplies,Printer Paper (Ream),1,9.17,9.17,East,Grace Liu
ORD-005422,2025-11-02,C-00187,Home & Garden,Coffee Maker,3,90.37,271.11,East,Alice Chen
ORD-005423,2023-03-31,C-00450,Home & Garden,Plant Pot Set,2,15.46,30.92,East,Grace Liu
ORD-005424,2024-09-07,C-00496,Clothing,Denim Jeans,3,40.57,121.71,North,Frank Davis
ORD-005425,2025-06-09,C-00515,Home & Garden,Stainless Steel Cookware Set,3,57.76,173.28,East,Alice Chen
ORD-005426,2024-11-28,C-00696,Clothing,Denim Jeans,1,54.97,54.97,South,James Wilson
ORD-005427,2025-06-16,C-00273,Sports & Outdoors,Camping Tent,4,224.43,897.72,North,Carol Williams
ORD-005428,2025-08-28,C-00052,Office Supplies,Printer Paper (Ream),1,6.31,6.31,North,Carol Williams
ORD-005429,2024-10-29,C-00263,Books & Media,Art Supply Kit,2,40.77,81.54,East,Grace Liu
ORD-005430,2024-08-16,C-00368,Electronics,Mechanical Keyboard,1,116.9,116.9,South,Irene Okafor
ORD-005431,2024-08-11,C-00133,Home & Garden,Yoga Mat,4,17.19,68.76,North,Carol Williams
ORD-005432,2024-04-29,C-00225,Electronics,Bluetooth Speaker,1,77.38,77.38,South,James Wilson
ORD-005433,2025-09-08,C-00310,Clothing,Cotton T-Shirt,8,19.98,159.84,South,James Wilson
ORD-005434,2025-08-29,C-00573,Electronics,Wireless Headphones,2,51.22,102.44,East,Grace Liu
ORD-005435,2024-09-30,C-00016,Clothing,Winter Jacket,3,80.39,241.17,East,Grace Liu
ORD-005436,2025-09-23,C-00741,Sports & Outdoors,Resistance Bands,3,15.45,46.35,South,Irene Okafor
ORD-005437,2023-10-09,C-00195,Home & Garden,Throw Blanket,3,21.66,64.98,South,Irene Okafor
ORD-005438,2025-09-12,C-00763,Office Supplies,Filing Cabinet,2,81.65,163.3,North,Frank Davis
ORD-005439,2023-01-16,C-00443,Electronics,Smart Watch,2,173.75,347.5,West,Henry Foster
ORD-005440,2025-07-24,C-00303,Clothing,Baseball Cap,1,15.75,15.75,North,Frank Davis
ORD-005441,2023-09-11,C-00048,Clothing,Winter Jacket,2,111.81,223.62,West,Bob Martinez
ORD-005442,2023-11-25,C-00747,Clothing,Winter Jacket,1,88.77,88.77,East,David Kim
ORD-005443,2024-06-27,C-00121,Office Supplies,Ballpoint Pen Pack,1,8.14,8.14,West,Bob Martinez
ORD-005444,2025-02-21,C-00499,Clothing,Wool Sweater,3,58.83,176.49,East,David Kim
ORD-005445,2025-09-23,C-00562,Office Supplies,Ballpoint Pen Pack,2,9.64,19.28,West,Bob Martinez
ORD-005446,2025-04-24,C-00469,Clothing,Winter Jacket,2,115.09,230.18,South,James Wilson
ORD-005447,2024-01-01,C-00041,Electronics,Bluetooth Speaker,1,76.8,76.8,South,Irene Okafor
ORD-005448,2024-10-16,C-00456,Electronics,Bluetooth Speaker,4,54.39,217.56,South,James Wilson
ORD-005449,2025-01-29,C-00534,Office Supplies,Ergonomic Office Chair,1,169.23,169.23,South,James Wilson
ORD-005450,2024-09-30,C-00371,Electronics,Mechanical Keyboard,2,91.23,182.46,West,Eva Thompson
ORD-005451,2025-11-29,C-00182,Office Supplies,Filing Cabinet,5,103.77,,South,Irene Okafor
ORD-005452,2025-07-12,C-00517,Home & Garden,LED Desk Lamp,4,47.25,189.0,South,Irene Okafor
ORD-005453,2024-02-20,C-00657,Clothing,Baseball Cap,1,11.18,11.18,South,James Wilson
ORD-005454,2023-09-12,C-00590,Sports & Outdoors,Hiking Backpack,1,98.58,,North,Frank Davis
ORD-005455,2024-12-10,C-00231,Electronics,Portable Power Bank,3,22.44,67.32,East,David Kim
ORD-005456,2024-07-30,C-00348,Electronics,USB-C Charging Cable,3,19.06,57.18,East,Alice Chen
ORD-005457,2025-06-18,C-00479,Books & Media,Educational DVD Set,2,27.94,55.88,East,Grace Liu
ORD-005458,2023-01-11,C-00209,Home & Garden,Plant Pot Set,1,15.13,15.13,South,James Wilson
ORD-005459,2023-01-26,C-00675,Home & Garden,LED Desk Lamp,1,25.33,25.33,West,Eva Thompson
ORD-005460,2025-08-14,C-00680,Electronics,Portable Power Bank,4,30.46,121.84,South,James Wilson
ORD-005461,2024-02-25,C-00278,Electronics,Mechanical Keyboard,1,76.61,76.61,West,Henry Foster
ORD-005462,2024-05-10,C-00749,Clothing,Wool Sweater,7,74.68,522.76,North,Carol Williams
ORD-005463,2023-08-25,C-00688,Home & Garden,Scented Candle Pack,2,17.14,34.28,East,Grace Liu
ORD-005464,2025-10-05,C-00053,Books & Media,Educational DVD Set,1,23.64,23.64,East,David Kim
ORD-005465,2023-08-07,C-00010,Home & Garden,Coffee Maker,2,58.46,116.92,West,Eva Thompson
ORD-005466,2024-04-05,C-00658,Books & Media,Educational DVD Set,1,25.36,25.36,North,Carol Williams
ORD-005467,2024-10-24,C-00739,Electronics,Smart Watch,2,259.8,519.6,East,Alice Chen
ORD-005468,2024-09-26,C-00748,Electronics,4K Monitor,1,361.04,361.04,North,Carol Williams
ORD-005469,2025-09-16,C-00464,Electronics,USB-C Charging Cable,4,18.68,74.72,West,Henry Foster
ORD-005470,2023-07-08,C-00754,Books & Media,Paperback Novel,8,14.14,113.12,South,Irene Okafor
ORD-005471,2023-09-12,C-00583,Books & Media,Art Supply Kit,3,28.87,86.61,East,Alice Chen
ORD-005472,2023-03-09,C-00158,Electronics,Wireless Headphones,4,70.82,283.28,North,Carol Williams
ORD-005473,2024-09-07,C-00019,Electronics,Portable Power Bank,1,20.56,20.56,West,Henry Foster
ORD-005474,2023-12-02,C-00055,Sports & Outdoors,Fishing Rod,1,67.93,67.93,North,Frank Davis
ORD-005475,2024-11-01,C-00727,Office Supplies,Printer Paper (Ream),3,12.78,38.34,West,Eva Thompson
ORD-005476,2025-03-31,C-00721,Books & Media,Board Game,4,38.45,153.8,North,Carol Williams
ORD-005477,2025-05-23,C-00021,Electronics,USB-C Charging Cable,4,17.42,69.68,South,James Wilson
ORD-005478,2023-10-27,C-00282,Sports & Outdoors,Camping Tent,2,149.86,299.72,East,Alice Chen
ORD-005479,2023-12-23,C-00761,Books & Media,Art Supply Kit,3,30.02,90.06,East,David Kim
ORD-005480,2023-09-13,C-00540,Clothing,Running Shoes,2,103.49,206.98,North,Carol Williams
ORD-005481,2025-10-04,C-00417,Home & Garden,Plant Pot Set,4,23.57,94.28,North,Carol Williams
ORD-005482,2023-12-19,C-00723,Clothing,Baseball Cap,3,13.41,40.23,West,Bob Martinez
ORD-005483,2024-06-07,C-00285,Clothing,Denim Jeans,1,58.11,58.11,West,Bob Martinez
ORD-005484,2025-08-07,C-00532,Office Supplies,Printer Paper (Ream),1,12.91,12.91,East,David Kim
ORD-005485,2025-01-25,C-00532,Office Supplies,Printer Paper (Ream),1,8.72,8.72,East,Grace Liu
ORD-005486,2023-10-11,C-00511,Home & Garden,Throw Blanket,2,32.54,65.08,West,Bob Martinez
ORD-005487,2023-04-09,C-00396,Electronics,USB-C Charging Cable,1,18.54,18.54,South,James Wilson
ORD-005488,2023-07-16,C-00120,Sports & Outdoors,Hiking Backpack,1,77.11,77.11,West,Eva Thompson
ORD-005489,2024-04-26,C-00097,Clothing,Winter Jacket,1,71.46,71.46,North,Frank Davis
ORD-005490,2025-05-27,C-00120,Electronics,Mechanical Keyboard,1,115.38,115.38,South,James Wilson
ORD-005491,2024-09-06,C-00537,Clothing,Baseball Cap,4,24.69,98.76,West,Bob Martinez
ORD-005492,2024-09-09,C-00153,Home & Garden,Scented Candle Pack,7,28.52,199.64,North,Frank Davis
ORD-005493,2024-01-03,C-00245,Electronics,Wireless Mouse,12,30.88,370.56,South,James Wilson
ORD-005494,2024-07-23,C-00772,Home & Garden,Yoga Mat,1,34.25,34.25,East,Grace Liu
ORD-005495,2024-08-12,C-00516,Electronics,Wireless Mouse,2,26.92,53.84,West,Eva Thompson
ORD-005496,2025-12-01,C-00393,Office Supplies,Whiteboard,1,21.81,21.81,South,Irene Okafor
ORD-005497,2024-02-26,C-00143,Office Supplies,Ballpoint Pen Pack,11,5.9,64.9,South,James Wilson
ORD-005498,2025-04-15,C-00504,Books & Media,Educational DVD Set,10,32.14,321.4,East,Grace Liu
ORD-005499,2024-06-28,C-00794,Home & Garden,Stainless Steel Cookware Set,6,136.31,817.86,East,David Kim
ORD-005500,2023-03-12,C-00220,Clothing,Wool Sweater,1,78.59,78.59,East,Alice Chen
ORD-005501,2025-02-06,C-00160,Books & Media,Educational DVD Set,1,35.22,35.22,West,Eva Thompson
ORD-005502,2023-11-03,C-00076,Office Supplies,Ergonomic Office Chair,2,176.03,352.06,West,Bob Martinez
ORD-005503,2024-01-12,C-00611,Electronics,Bluetooth Speaker,1,71.75,71.75,North,Frank Davis
ORD-005504,2024-10-16,C-00692,Home & Garden,LED Desk Lamp,5,36.55,182.75,South,James Wilson
ORD-005505,2024-11-08,C-00639,Clothing,Winter Jacket,3,104.98,314.94,West,Bob Martinez
ORD-005506,2024-02-03,C-00032,Clothing,Cotton T-Shirt,1,16.41,16.41,South,James Wilson
ORD-005507,2023-08-09,C-00777,Home & Garden,Scented Candle Pack,4,22.24,88.96,East,Alice Chen
ORD-005508,2023-07-01,C-00334,Office Supplies,Filing Cabinet,2,69.54,139.08,East,David Kim
ORD-005509,2023-11-03,C-00525,Clothing,Running Shoes,3,119.56,358.68,West,Bob Martinez
ORD-005510,2024-06-05,C-00440,Home & Garden,Yoga Mat,1,35.66,35.66,East,David Kim
ORD-005511,2025-10-10,C-00352,Office Supplies,Printer Paper (Ream),2,11.99,23.98,West,Eva Thompson
ORD-005512,2023-01-04,C-00339,Home & Garden,Scented Candle Pack,4,19.3,77.2,South,James Wilson
ORD-005513,2025-05-12,C-00400,Office Supplies,Ergonomic Office Chair,1,224.63,224.63,East,Grace Liu
ORD-005514,2025-04-27,C-00396,Electronics,Wireless Mouse,1,37.42,37.42,North,Frank Davis
ORD-005515,2025-03-14,C-00202,Office Supplies,Whiteboard,3,48.42,145.26,West,Henry Foster
ORD-005516,2023-08-03,C-00530,Electronics,Smart Watch,3,186.44,559.32,East,Alice Chen
ORD-005517,2025-08-29,C-00093,Office Supplies,Whiteboard,1,31.03,31.03,West,Henry Foster
ORD-005518,2023-04-11,C-00792,Electronics,Portable Power Bank,1,33.22,33.22,South,James Wilson
ORD-005519,2025-08-20,C-00358,Home & Garden,Yoga Mat,1,24.41,24.41,West,Eva Thompson
ORD-005520,2024-07-26,C-00396,Clothing,Wool Sweater,1,88.12,88.12,North,Carol Williams
ORD-005521,2024-10-19,C-00060,Home & Garden,Stainless Steel Cookware Set,1,77.03,77.03,South,Irene Okafor
ORD-005522,2025-07-27,C-00477,Clothing,Running Shoes,6,58.44,350.64,North,Carol Williams
ORD-005523,2025-12-22,C-00726,Office Supplies,Whiteboard,1,52.12,52.12,East,David Kim
ORD-005524,2023-08-14,C-00612,Clothing,Denim Jeans,3,63.09,189.27,North,Carol Williams
ORD-005525,2023-04-15,C-00001,Sports & Outdoors,Dumbbell Set,2,88.69,177.38,West,Henry Foster
ORD-005526,2025-02-10,C-00555,Electronics,Mechanical Keyboard,2,60.03,120.06,North,Carol Williams
ORD-005527,2024-03-04,C-00311,Books & Media,Art Supply Kit,2,34.29,68.58,West,Henry Foster
ORD-005528,2024-03-09,C-00168,Home & Garden,Plant Pot Set,4,25.05,100.2,East,Grace Liu
ORD-005529,2025-11-17,C-00192,Office Supplies,Printer Paper (Ream),4,6.81,27.24,West,Henry Foster
ORD-005530,2024-11-12,C-00034,Home & Garden,Coffee Maker,1,86.08,86.08,West,Bob Martinez
ORD-005531,2024-08-10,C-00034,Electronics,Wireless Mouse,1,22.99,22.99,West,Eva Thompson
ORD-005532,2025-12-28,C-00688,Clothing,Cotton T-Shirt,2,19.37,38.74,South,James Wilson
ORD-005533,2025-05-15,C-00417,Books & Media,Cookbook,1,21.22,21.22,South,James Wilson
ORD-005534,2025-01-15,C-00708,Sports & Outdoors,Camping Tent,1,178.36,178.36,West,Eva Thompson
ORD-005535,2025-05-13,C-00158,Books & Media,Educational DVD Set,2,26.83,53.66,West,Eva Thompson
ORD-005536,2024-01-03,C-00757,Electronics,Wireless Headphones,1,70.66,70.66,West,Henry Foster
ORD-005537,2023-09-08,C-00500,Sports & Outdoors,Hiking Backpack,1,106.06,106.06,West,Bob Martinez
